"date","lat","long","hour","temp","humidity","dew","precip","precipprob","windspeed","winddir","conditions"
"2023-03-25",138.6,-34.93,4,56.7,75.82,49.2,0,0,9.6,127,"Partially cloudy"
"2023-03-25",138.6,-34.93,5,56,75.25,48.3,0,0,8.3,128,"Partially cloudy"
"2023-03-25",138.6,-34.93,6,55.5,75.45,47.9,0,0,7.7,103,"Clear"
"2023-03-25",138.6,-34.93,7,54.5,78.11,47.8,0,0,6.6,122,"Clear"
"2023-03-25",138.6,-34.93,8,59.4,67.27,48.5,0,0,5.7,130,"Partially cloudy"
"2023-03-25",138.6,-34.93,9,61.1,64.42,49,0,0,7.1,69,"Clear"
"2023-03-25",138.6,-34.93,10,64.1,57.17,48.6,0,0,6.3,39,"Overcast"
"2023-03-25",138.6,-34.93,11,66,52.73,48.3,0,0,8.3,130,"Partially cloudy"
"2023-03-25",138.6,-34.93,12,67.1,49.82,47.8,0,0,8.2,111,"Clear"
"2023-03-25",138.6,-34.93,13,70,45.99,48.3,0,0,8.4,125,"Clear"
"2023-03-25",138.6,-34.93,14,72.2,40.37,46.8,0,0,5.2,167,"Partially cloudy"
"2023-03-25",138.6,-34.93,15,71.5,41.75,47.1,0,0,6.2,132,"Overcast"
"2023-03-25",138.6,-34.93,16,72.4,36.37,44.2,0,0,7.7,130,"Partially cloudy"
"2023-03-25",138.6,-34.93,17,69.1,42.77,45.5,0,0,12.6,124,"Partially cloudy"
"2023-03-25",138.6,-34.93,18,67.5,46.33,46.2,0,0,11.5,123,"Overcast"
"2023-03-25",138.6,-34.93,19,63.1,55.6,47,0,0,10.6,116,"Overcast"
"2023-03-25",138.6,-34.93,20,60.4,64.04,48.1,0,0,9.9,116,"Partially cloudy"
"2023-03-25",138.6,-34.93,21,59.7,66.19,48.4,0,0,8.5,116,"Partially cloudy"
"2023-03-25",138.6,-34.93,22,59.3,71.09,50,0,0,9.2,118,"Overcast"
"2023-03-25",138.6,-34.93,23,59.3,70.08,49.6,0,0,8.1,116,"Partially cloudy"
"2023-03-25",144.96,-37.81,0,56.7,82.5,51.5,0,0,2.6,179,"Clear"
"2023-03-25",144.96,-37.81,1,56,86.12,51.9,0,0,1,184,"Partially cloudy"
"2023-03-25",144.96,-37.81,2,57.7,78.39,51,0,0,5.5,156,"Partially cloudy"
"2023-03-25",144.96,-37.81,3,57,80.37,51,0,0,4.7,159,"Partially cloudy"
"2023-03-25",144.96,-37.81,4,56.5,80.78,50.7,0,0,5,155,"Partially cloudy"
"2023-03-25",144.96,-37.81,5,55.6,82.43,50.4,0,0,4,147,"Overcast"
"2023-03-25",144.96,-37.81,6,53.6,90.28,50.8,0,0,1.3,122,"Partially cloudy"
"2023-03-25",144.96,-37.81,7,55.3,88.62,52,0,0,3.8,122,"Overcast"
"2023-03-25",144.96,-37.81,8,57,80.37,51,0,0,4.9,120,"Overcast"
"2023-03-25",144.96,-37.81,9,59.8,71.95,50.7,0,0,6.2,135,"Overcast"
"2023-03-25",144.96,-37.81,10,62.5,64.62,50.4,0,0,7.2,145,"Partially cloudy"
"2023-03-25",144.96,-37.81,11,64.6,55.57,48.3,0,0,7.9,131,"Clear"
"2023-03-25",144.96,-37.81,12,64.3,57.86,49.1,0,0,7.2,172,"Partially cloudy"
"2023-03-25",144.96,-37.81,13,64.7,59.99,50.5,0,0,8.9,176,"Overcast"
"2023-03-25",144.96,-37.81,14,66.2,54.53,49.3,0,0,10,180,"Overcast"
"2023-03-25",144.96,-37.81,15,66.2,54.63,49.4,0,0,8.9,179,"Partially cloudy"
"2023-03-25",144.96,-37.81,16,65.9,55.83,49.7,0,0,10.8,185,"Partially cloudy"
"2023-03-25",144.96,-37.81,17,65.3,53.36,47.9,0,0,13,161,"Overcast"
"2023-03-25",144.96,-37.81,18,62.9,56.41,47.2,0,0,9.9,176,"Partially cloudy"
"2023-03-25",144.96,-37.81,19,60.9,58.75,46.4,0,0,8.2,168,"Overcast"
"2023-03-25",144.96,-37.81,20,59.8,60.37,46.1,0,0,7.3,160,"Partially cloudy"
"2023-03-25",144.96,-37.81,21,59.3,62.23,46.4,0,0,5.5,139,"Overcast"
"2023-03-25",144.96,-37.81,22,59.5,64.99,47.8,0,0,5.1,131,"Overcast"
"2023-03-25",144.96,-37.81,23,59.6,63.8,47.4,0,0,6.2,137,"Overcast"
"2023-03-25",122.25,-18,0,77,95.04,75.5,0,0,5.8,90,"Overcast"
"2023-03-25",122.25,-18,1,76.8,95.6,75.5,0,0,5.8,40,"Partially cloudy"
"2023-03-25",122.25,-18,2,77.1,99.11,76.8,0,0,0,0,"Overcast"
"2023-03-25",122.25,-18,3,76.8,95.03,75.3,0.008,100,0,0,"Rain, Partially cloudy"
"2023-03-25",122.25,-18,4,78.4,90.08,75.3,0,0,4.7,170,"Partially cloudy"
"2023-03-25",122.25,-18,5,79.1,87.46,75,0,0,4.7,140,"Overcast"
"2023-03-25",122.25,-18,6,77.3,97.66,76.6,0,0,3.4,40,"Overcast"
"2023-03-25",122.25,-18,7,82,84.51,76.8,0,0,3.4,120,"Overcast"
"2023-03-25",122.25,-18,8,82.5,83.79,77.1,0,0,4.7,100,"Overcast"
"2023-03-25",122.25,-18,9,85.8,74.17,76.6,0,0,3.4,120,"Overcast"
"2023-03-25",122.25,-18,10,87.6,74.33,78.4,0,0,5.8,130,"Overcast"
"2023-03-25",122.25,-18,11,89.7,62.54,75.2,0,0,6.9,140,"Partially cloudy"
"2023-03-25",122.25,-18,12,91.7,59.31,75.5,0,0,5.8,135,"Overcast"
"2023-03-25",122.25,-18,13,92.8,57,75.3,0,0,5.8,120,"Partially cloudy"
"2023-03-25",122.25,-18,14,93.3,55.56,75,0,0,3.4,160,"Overcast"
"2023-03-25",122.25,-18,15,93,59.48,76.8,0,0,6.9,190,"Partially cloudy"
"2023-03-25",122.25,-18,16,80.4,79.96,73.7,0,0,17.2,350,"Partially cloudy"
"2023-03-25",122.25,-18,17,84.3,64.99,71.2,0,0,5.8,350,"Overcast"
"2023-03-25",122.25,-18,18,84.2,69.06,73,0,0,4.7,170,"Overcast"
"2023-03-25",122.25,-18,19,82.7,78.24,75.2,0,0,4.7,310,"Partially cloudy"
"2023-03-25",122.25,-18,20,80.9,81.96,74.8,0,0,5.8,350,"Overcast"
"2023-03-25",122.25,-18,21,80.7,84.18,75.5,0.024,100,3.4,350,"Rain, Partially cloudy"
"2023-03-25",122.25,-18,22,79.1,93.41,77,0,0,1.1,350,"Overcast"
"2023-03-25",122.25,-18,23,79.1,94.24,77.3,0,0,0,0,"Overcast"
"2023-03-26",151.21,-33.87,0,69.2,70.07,59,0,0,5.5,113,"Partially cloudy"
"2023-03-26",151.21,-33.87,1,68.9,74.06,60.3,0,0,5.2,80,"Partially cloudy"
"2023-03-26",151.21,-33.87,2,68.9,75.6,60.9,0,0,2.4,21,"Partially cloudy"
"2023-03-26",151.21,-33.87,3,68.9,73.87,60.2,0,0,1.9,4,"Partially cloudy"
"2023-03-26",151.21,-33.87,4,67.9,78.44,60.9,0,0,1.3,72,"Partially cloudy"
"2023-03-26",151.21,-33.87,5,67.7,79.02,60.9,0,0,2.4,70,"Partially cloudy"
"2023-03-26",151.21,-33.87,6,67.2,81.05,61.2,0,0,0.2,60,"Partially cloudy"
"2023-03-26",151.21,-33.87,7,66.9,85.94,62.6,0,0,2.3,314,"Overcast"
"2023-03-26",151.21,-33.87,8,66.2,88.95,62.9,0,0,1.1,212,"Overcast"
"2023-03-26",151.21,-33.87,9,68.2,87.22,64.3,0,0,1.9,200,"Partially cloudy"
"2023-03-26",151.21,-33.87,10,71.7,79.56,65,0,0,2.8,353,"Partially cloudy"
"2023-03-26",151.21,-33.87,11,74.7,66.72,62.9,0,0,7.7,51,"Partially cloudy"
"2023-03-26",151.21,-33.87,12,77,60.67,62.4,0,0,7.6,61,"Partially cloudy"
"2023-03-26",151.21,-33.87,13,77.4,61.52,63.1,0,0,9.8,52,"Partially cloudy"
"2023-03-26",151.21,-33.87,14,77.7,64,64.5,0,0,10.4,63,"Overcast"
"2023-03-26",151.21,-33.87,15,76.3,68.26,65.1,0.007,100,10.1,36,"Rain, Partially cloudy"
"2023-03-26",151.21,-33.87,16,74.8,71.56,65,0,0,10.2,62,"Overcast"
"2023-03-26",151.21,-33.87,17,74.1,72.58,64.7,0,0,10.1,59,"Overcast"
"2023-03-26",151.21,-33.87,18,72.7,78.21,65.5,0,0,10.8,51,"Clear"
"2023-03-26",151.21,-33.87,19,71.9,81.99,66.1,0,0,7.5,39,"Overcast"
"2023-03-26",151.21,-33.87,20,71.8,82.63,66.2,0,0,6.6,31,"Overcast"
"2023-03-26",151.21,-33.87,21,71.4,84.42,66.5,0,0,6.6,18,"Partially cloudy"
"2023-03-26",151.21,-33.87,22,69.7,89.28,66.4,0,0,10.2,35,"Overcast"
"2023-03-26",151.21,-33.87,23,70.2,87.85,66.4,0,0,6.4,19,"Overcast"
"2023-03-26",144.96,-37.81,0,59.1,61.25,45.8,0,0,7.1,131,"Overcast"
"2023-03-26",144.96,-37.81,1,58.3,64.61,46.4,0,0,5.2,135,"Overcast"
"2023-03-26",144.96,-37.81,2,57.2,67.34,46.4,0,0,5,125,"Overcast"
"2023-03-26",144.96,-37.81,3,55,74.04,46.8,0,0,1.2,34,"Overcast"
"2023-03-26",144.96,-37.81,4,54.5,75,46.7,0,0,1.7,96,"Overcast"
"2023-03-26",144.96,-37.81,5,53.2,79.73,47.1,0,0,1.5,122,"Overcast"
"2023-03-26",144.96,-37.81,6,51.5,86.59,47.7,0,0,0.4,106,"Partially cloudy"
"2023-03-26",144.96,-37.81,7,51.6,88.96,48.4,0,0,0.3,110,"Overcast"
"2023-03-26",144.96,-37.81,8,52.1,88.82,48.9,0,0,0,111.6,"Overcast"
"2023-03-26",144.96,-37.81,9,56.6,76.4,49.2,0,0,0.1,200,"Overcast"
"2023-03-26",144.96,-37.81,10,59.4,69.49,49.4,0,0,3.3,164,"Overcast"
"2023-03-26",144.96,-37.81,11,61,67.92,50.3,0,0,2.5,179,"Overcast"
"2023-03-26",144.96,-37.81,12,62.7,63.07,50,0,0,3.5,294,"Overcast"
"2023-03-26",144.96,-37.81,13,63.2,64.93,51.2,0,0,3.6,221,"Overcast"
"2023-03-26",144.96,-37.81,14,64.3,64.87,52.2,0,0,5,231,"Overcast"
"2023-03-26",144.96,-37.81,15,66.5,62.54,53.3,0,0,3.7,192,"Overcast"
"2023-03-26",144.96,-37.81,16,65.9,63.47,53.2,0,0,6.6,189,"Overcast"
"2023-03-26",144.96,-37.81,17,65.1,64.42,52.8,0,0,5.9,199,"Overcast"
"2023-03-26",144.96,-37.81,18,64.4,68.76,53.9,0,0,5.8,182,"Partially cloudy"
"2023-03-26",144.96,-37.81,19,63.6,71.51,54.2,0,0,4.1,194,"Overcast"
"2023-03-26",144.96,-37.81,20,63,74.81,54.9,0,0,4.7,214,"Overcast"
"2023-03-26",144.96,-37.81,21,62.1,75.77,54.3,0,0,4.4,174,"Overcast"
"2023-03-26",144.96,-37.81,22,61,79.44,54.6,0,0,1.8,195,"Overcast"
"2023-03-26",144.96,-37.81,23,60.6,79.96,54.4,0,0,1.2,233,"Overcast"
"2023-03-26",122.25,-18,0,78.8,94.51,77.1,0,0,0,0,"Partially cloudy"
"2023-03-26",122.25,-18,1,79.1,97.96,78.4,0,0,0,0,"Partially cloudy"
"2023-03-26",122.25,-18,2,78.9,98.25,78.4,0,0,0,0,"Partially cloudy"
"2023-03-26",122.25,-18,3,80.7,94.28,78.9,0,0,4.7,230,"Overcast"
"2023-03-26",122.25,-18,4,80.2,94.82,78.6,0,0,0,0,"Overcast"
"2023-03-26",122.25,-18,5,78.9,94.79,77.3,0,0,2.2,250,"Partially cloudy"
"2023-03-26",122.25,-18,6,78.9,98.54,78.4,0,0,4.7,90,"Clear"
"2023-03-26",122.25,-18,7,82,90.22,78.9,0,0,3.4,80,"Clear"
"2023-03-26",122.25,-18,8,85.4,83.47,79.8,0,0,4.7,130,"Clear"
"2023-03-26",122.25,-18,9,87.4,79.53,80.2,0,0,5.8,150,"Clear"
"2023-03-26",122.25,-18,10,87.9,74.8,78.9,0,0,5.8,180,"Clear"
"2023-03-26",122.25,-18,11,89.6,71.28,79.1,0,0,6.9,190,"Clear"
"2023-03-26",122.25,-18,12,91.4,66.78,78.8,0,0,8.1,220,"Clear"
"2023-03-26",122.25,-18,13,91.5,70.85,80.7,0,0,9.2,250,"Clear"
"2023-03-26",122.25,-18,14,91.5,67.18,79.1,0,0,10.3,260,"Clear"
"2023-03-26",122.25,-18,15,91.2,70.41,80.2,0,0,10.3,270,"Clear"
"2023-03-26",122.25,-18,16,91,71.42,80.4,0,0,10.3,260,"Clear"
"2023-03-26",122.25,-18,17,89.7,73.87,80.2,0,0,9.2,260,"Clear"
"2023-03-26",122.25,-18,18,86.3,78.75,78.9,0,0,6.9,300,"Clear"
"2023-03-26",122.25,-18,19,86.3,78.75,78.9,0,0,8.1,280,"Clear"
"2023-03-26",122.25,-18,20,86.1,82.55,80.2,0,0,6.9,280,"Clear"
"2023-03-26",122.25,-18,21,85.8,83.5,80.2,0,0,5.8,300,"Clear"
"2023-03-26",122.25,-18,22,86.1,82.79,80.2,0,0,5.8,270,"Clear"
"2023-03-26",122.25,-18,23,85.6,84.22,80.2,0,0,5.8,290,"Clear"
"2023-03-30",144.96,-37.81,0,55.5,80.58,49.6,0,0,6.5,273,"Overcast"
"2023-03-30",144.96,-37.81,1,56.5,73.34,48.1,0,0,5.7,251,"Overcast"
"2023-03-30",144.96,-37.81,2,54.6,86.4,50.6,0,0,4.6,246,"Overcast"
"2023-03-30",144.96,-37.81,3,55.6,81.05,49.9,0.039,100,5.5,250,"Rain, Overcast"
"2023-03-30",144.96,-37.81,4,55.4,77.89,48.6,0,0,5.5,262,"Partially cloudy"
"2023-03-30",144.96,-37.81,5,55,79.06,48.7,0,0,6.8,268,"Partially cloudy"
"2023-03-30",144.96,-37.81,6,55.4,81.17,49.7,0,0,5.6,274,"Overcast"
"2023-03-30",144.96,-37.81,7,55,81.12,49.4,0,0,6.3,253,"Overcast"
"2023-03-30",144.96,-37.81,8,56.1,75.06,48.3,0,0,6.4,260,"Partially cloudy"
"2023-03-30",144.96,-37.81,9,57.3,71.94,48.3,0.013,100,6.9,261,"Rain, Partially cloudy"
"2023-03-30",144.96,-37.81,10,60.6,64.38,48.5,0,0,7.1,254,"Clear"
"2023-03-30",144.96,-37.81,11,61.6,60.63,47.8,0,0,8.2,238,"Partially cloudy"
"2023-03-30",144.96,-37.81,12,61.9,64.76,49.9,0,0,9.8,243,"Overcast"
"2023-03-30",144.96,-37.81,13,64,62.76,51.1,0,0,9,236,"Overcast"
"2023-03-30",144.96,-37.81,14,63.3,65.88,51.7,0,0,10.2,194,"Partially cloudy"
"2023-03-30",144.96,-37.81,15,64.6,58.54,49.8,0.001,100,8.9,196,"Rain, Overcast"
"2023-03-30",144.96,-37.81,16,64.3,59.6,50,0,0,8,188,"Partially cloudy"
"2023-03-30",144.96,-37.81,17,62.5,70.43,52.8,0,0,7.8,185,"Partially cloudy"
"2023-03-30",144.96,-37.81,18,61.7,73.15,53,0,0,5.7,179,"Overcast"
"2023-03-30",144.96,-37.81,19,61.6,69.39,51.5,0,0,5.1,208,"Overcast"
"2023-03-30",144.96,-37.81,20,61.4,65.81,49.8,0,0,3.7,250,"Overcast"
"2023-03-30",144.96,-37.81,21,61.1,67.76,50.3,0.001,100,2.9,262,"Rain, Overcast"
"2023-03-30",144.96,-37.81,22,61,68.08,50.4,0,0,4.5,263,"Overcast"
"2023-03-30",144.96,-37.81,23,60.9,67.85,50.2,0,0,4.5,259,"Overcast"
"2023-03-31",144.96,-37.81,0,60.6,70.13,50.8,0,0,3.3,284,"Overcast"
"2023-03-31",144.96,-37.81,1,60.8,67.36,49.9,0,0,3.2,290,"Partially cloudy"
"2023-03-31",144.96,-37.81,2,59.6,72.47,50.7,0,0,9.7,271,"Overcast"
"2023-03-31",144.96,-37.81,3,58.6,79.65,52.3,0,0,3.8,279,"Partially cloudy"
"2023-03-31",144.96,-37.81,4,58.9,76.38,51.5,0,0,4.5,280,"Partially cloudy"
"2023-03-31",144.96,-37.81,5,57.2,86.66,53.3,0,0,6.4,287,"Partially cloudy"
"2023-03-31",144.96,-37.81,6,57.9,83.19,52.8,0,0,4.1,299,"Partially cloudy"
"2023-03-31",144.96,-37.81,7,58.4,78.76,51.8,0,0,5.8,281,"Clear"
"2023-03-31",144.96,-37.81,8,57.7,75.8,50.1,0,0,6,268,"Partially cloudy"
"2023-03-31",144.96,-37.81,9,58.9,74.97,51,0.001,100,4,294,"Rain, Partially cloudy"
"2023-03-31",144.96,-37.81,10,60.4,69.78,50.4,0,0,8,262,"Overcast"
"2023-03-31",144.96,-37.81,11,62.8,63.48,50.3,0,0,6.8,241,"Overcast"
"2023-03-31",144.96,-37.81,12,65.2,60.87,51.3,0,0,6.9,212,"Overcast"
"2023-03-31",144.96,-37.81,13,66.1,61.07,52.3,0,0,6.9,225,"Partially cloudy"
"2023-03-31",144.96,-37.81,14,65.9,58.68,51,0,0,7.1,216,"Overcast"
"2023-03-31",144.96,-37.81,15,66.3,63.82,53.7,0,0,8.9,203,"Overcast"
"2023-03-31",144.96,-37.81,16,61.9,72.81,53.1,0,0,10.8,191,"Overcast"
"2023-03-31",144.96,-37.81,17,59.5,84.13,54.7,0,0,8.3,190,"Overcast"
"2023-03-31",144.96,-37.81,18,57.5,92.11,55.2,0,0,9,177,"Overcast"
"2023-03-31",144.96,-37.81,19,57.7,76.84,50.5,0,0,8.8,186,"Overcast"
"2023-03-31",144.96,-37.81,20,56.9,77.01,49.8,0,0,8,189,"Overcast"
"2023-03-31",144.96,-37.81,21,58.3,70.59,48.8,0.066,100,6.5,214,"Rain, Overcast"
"2023-03-31",144.96,-37.81,22,57.8,70.97,48.4,0,0,5.7,218,"Overcast"
"2023-03-31",144.96,-37.81,23,56.7,73.94,48.5,0,0,5.9,267,"Overcast"
"2023-04-01",144.96,-37.81,0,55.8,73.1,47.3,0,0,5.9,265,"Partially cloudy"
"2023-04-01",144.96,-37.81,1,54.6,74.71,46.7,0,0,5.6,268,"Overcast"
"2023-04-01",144.96,-37.81,2,53.9,79.46,47.7,0,0,5.7,276,"Overcast"
"2023-04-01",144.96,-37.81,3,53.1,87.29,49.5,0.032,100,5.9,250,"Rain, Overcast"
"2023-04-01",144.96,-37.81,4,52.5,85.47,48.3,0,0,5.6,178,"Overcast"
"2023-04-01",144.96,-37.81,5,52.3,88.47,49,0,0,1.8,275,"Overcast"
"2023-04-01",144.96,-37.81,6,52.1,97.28,51.4,0,0,1,280,"Partially cloudy"
"2023-04-01",144.96,-37.81,7,51.9,97.35,51.2,0,0,1,249,"Overcast"
"2023-04-01",144.96,-37.81,8,52.4,88.57,49.1,0,0,0.9,177,"Overcast"
"2023-04-01",144.96,-37.81,9,54.9,78.95,48.5,0.001,100,6,152,"Rain, Overcast"
"2023-04-01",144.96,-37.81,10,57.3,63.86,45.2,0,0,8,161,"Partially cloudy"
"2023-04-01",144.96,-37.81,11,58.7,52.21,41.2,0,0,8.7,175,"Overcast"
"2023-04-01",144.96,-37.81,12,58,60.73,44.5,0,0,10.1,162,"Overcast"
"2023-04-01",144.96,-37.81,13,58.7,60.89,45.2,0,0,8.9,167,"Overcast"
"2023-04-01",144.96,-37.81,14,55.9,71.44,46.8,0,0,7.5,157,"Partially cloudy"
"2023-04-01",144.96,-37.81,15,58.6,61.7,45.5,0.006,100,8.6,192,"Rain, Overcast"
"2023-04-01",144.96,-37.81,16,58.4,57.84,43.6,0,0,8.4,168,"Overcast"
"2023-04-01",144.96,-37.81,17,59.4,54.51,43,0,0,8.6,167,"Overcast"
"2023-04-01",144.96,-37.81,18,58.5,58.78,44.1,0,0,6.6,165,"Overcast"
"2023-04-01",144.96,-37.81,19,57.7,63.66,45.5,0,0,8.5,182,"Clear"
"2023-04-01",144.96,-37.81,20,56.6,65.62,45.3,0,0,5.7,165,"Clear"
"2023-04-01",144.96,-37.81,21,56.8,64.64,45,0,0,5.2,155,"Overcast"
"2023-04-01",144.96,-37.81,22,56.5,63.42,44.3,0,0,6,146,"Overcast"
"2023-04-01",144.96,-37.81,23,55.2,66.74,44.4,0,0,3.5,112,"Partially cloudy"
"2023-04-01",151.21,-33.87,0,65.4,56.27,49.5,0,0,5.7,266,"Partially cloudy"
"2023-04-01",151.21,-33.87,1,64.8,54.12,47.8,0,0,4.9,272,"Clear"
"2023-04-01",151.21,-33.87,2,63.5,57.72,48.3,0,0,3.1,287,"Clear"
"2023-04-01",151.21,-33.87,3,61.5,64.75,49.5,0,0,5.1,309,"Partially cloudy"
"2023-04-01",151.21,-33.87,4,61.2,65.84,49.7,0,0,2.8,273,"Clear"
"2023-04-01",151.21,-33.87,5,60.7,64.4,48.6,0,0,3.3,263,"Clear"
"2023-04-01",151.21,-33.87,6,60.2,65.61,48.6,0,0,4.9,265,"Partially cloudy"
"2023-04-01",151.21,-33.87,7,58.7,70.62,49.2,0,0,5.7,264,"Clear"
"2023-04-01",151.21,-33.87,8,58.8,72.14,49.8,0,0,6.5,275,"Clear"
"2023-04-01",151.21,-33.87,9,61.5,71.09,52,0,0,8.4,234,"Partially cloudy"
"2023-04-01",151.21,-33.87,10,66.5,75.91,58.7,0,0,10,199,"Clear"
"2023-04-01",151.21,-33.87,11,64.1,86.88,60.1,0,0,13.6,205,"Partially cloudy"
"2023-04-01",151.21,-33.87,12,62.4,93.89,60.6,0,0,13,195,"Overcast"
"2023-04-01",151.21,-33.87,13,61.9,94.29,60.2,0,0,12.3,194,"Overcast"
"2023-04-01",151.21,-33.87,14,62.3,94.25,60.6,0,0,12.2,187,"Overcast"
"2023-04-01",151.21,-33.87,15,62.2,91.64,59.7,0.344,100,11.8,188,"Rain, Overcast"
"2023-04-01",151.21,-33.87,16,63.7,86.63,59.7,0,0,13.4,161,"Overcast"
"2023-04-01",151.21,-33.87,17,65.2,71.28,55.6,0,0,13.4,160,"Overcast"
"2023-04-01",151.21,-33.87,18,65.5,65.51,53.6,0,0,14,167,"Overcast"
"2023-04-01",151.21,-33.87,19,65.1,64.14,52.7,0,0,11.3,172,"Overcast"
"2023-04-01",151.21,-33.87,20,65,67.39,53.9,0,0,8.2,193,"Partially cloudy"
"2023-04-01",151.21,-33.87,21,64.1,72.52,55.1,0,0,7,239,"Overcast"
"2023-04-01",151.21,-33.87,22,62.4,72.62,53.5,0,0,7.3,244,"Overcast"
"2023-04-01",151.21,-33.87,23,61.8,72.06,52.7,0,0,7,253,"Overcast"
"2023-04-01",144.96,-37.81,0,55.8,73.1,47.3,0,0,5.9,265,"Partially cloudy"
"2023-04-01",144.96,-37.81,1,54.6,74.71,46.7,0,0,5.6,268,"Overcast"
"2023-04-01",144.96,-37.81,2,53.9,79.46,47.7,0,0,5.7,276,"Overcast"
"2023-04-01",144.96,-37.81,3,53.1,87.29,49.5,0.032,100,5.9,250,"Rain, Overcast"
"2023-04-01",144.96,-37.81,4,52.5,85.47,48.3,0,0,5.6,178,"Overcast"
"2023-04-01",144.96,-37.81,5,52.3,88.47,49,0,0,1.8,275,"Overcast"
"2023-04-01",144.96,-37.81,6,52.1,97.28,51.4,0,0,1,280,"Partially cloudy"
"2023-04-01",144.96,-37.81,7,51.9,97.35,51.2,0,0,1,249,"Overcast"
"2023-04-01",144.96,-37.81,8,52.4,88.57,49.1,0,0,0.9,177,"Overcast"
"2023-04-01",144.96,-37.81,9,54.9,78.95,48.5,0.001,100,6,152,"Rain, Overcast"
"2023-04-01",144.96,-37.81,10,57.3,63.86,45.2,0,0,8,161,"Partially cloudy"
"2023-04-01",144.96,-37.81,11,58.7,52.21,41.2,0,0,8.7,175,"Overcast"
"2023-04-01",144.96,-37.81,12,58,60.73,44.5,0,0,10.1,162,"Overcast"
"2023-04-01",144.96,-37.81,13,58.7,60.89,45.2,0,0,8.9,167,"Overcast"
"2023-04-01",144.96,-37.81,14,55.9,71.44,46.8,0,0,7.5,157,"Partially cloudy"
"2023-04-01",144.96,-37.81,15,58.6,61.7,45.5,0.006,100,8.6,192,"Rain, Overcast"
"2023-04-01",144.96,-37.81,16,58.4,57.84,43.6,0,0,8.4,168,"Overcast"
"2023-04-01",144.96,-37.81,17,59.4,54.51,43,0,0,8.6,167,"Overcast"
"2023-04-01",144.96,-37.81,18,58.5,58.78,44.1,0,0,6.6,165,"Overcast"
"2023-04-01",144.96,-37.81,19,57.7,63.66,45.5,0,0,8.5,182,"Clear"
"2023-04-01",144.96,-37.81,20,56.6,65.62,45.3,0,0,5.7,165,"Clear"
"2023-04-01",144.96,-37.81,21,56.8,64.64,45,0,0,5.2,155,"Overcast"
"2023-04-01",144.96,-37.81,22,56.5,63.42,44.3,0,0,6,146,"Overcast"
"2023-04-01",144.96,-37.81,23,55.2,66.74,44.4,0,0,3.5,112,"Partially cloudy"
"2023-04-01",138.6,-34.93,0,53.3,82.99,48.3,0,0,3.8,174,"Clear"
"2023-04-01",138.6,-34.93,1,53.8,85.47,49.5,0,0,7.2,146,"Partially cloudy"
"2023-04-01",138.6,-34.93,2,53.3,83.54,48.5,0.003,100,4.7,98,"Rain, Partially cloudy"
"2023-04-01",138.6,-34.93,3,54,78.61,47.5,0,0,3.1,53,"Partially cloudy"
"2023-04-01",138.6,-34.93,4,53.5,75.17,45.8,0,0,3.8,114,"Partially cloudy"
"2023-04-01",138.6,-34.93,5,53.1,76.91,46,0,0,5.6,157,"Partially cloudy"
"2023-04-01",138.6,-34.93,6,53.3,75.58,45.7,0,0,6.9,133,"Partially cloudy"
"2023-04-01",138.6,-34.93,7,52.6,79.51,46.4,0,0,5.5,116,"Partially cloudy"
"2023-04-01",138.6,-34.93,8,55,75.17,47.2,0,0,7.3,120,"Partially cloudy"
"2023-04-01",138.6,-34.93,9,56.2,71.17,47,0.001,100,6,119,"Rain, Overcast"
"2023-04-01",138.6,-34.93,10,57.8,65.05,46.2,0,0,11.5,110,"Overcast"
"2023-04-01",138.6,-34.93,11,59.1,59.09,44.9,0,0,10.1,103,"Partially cloudy"
"2023-04-01",138.6,-34.93,12,59.9,57.52,44.8,0,0,8.9,118,"Overcast"
"2023-04-01",138.6,-34.93,13,61,53.4,43.9,0,0,8.9,136,"Partially cloudy"
"2023-04-01",138.6,-34.93,14,61.5,51.86,43.7,0.002,100,11.1,143,"Rain, Partially cloudy"
"2023-04-01",138.6,-34.93,15,61.9,51.76,43.9,0,0,11.1,141,"Partially cloudy"
"2023-04-01",138.6,-34.93,16,61.6,48.56,42.1,0,0,8.9,139,"Partially cloudy"
"2023-04-01",138.6,-34.93,17,60.4,50.11,41.8,0,0,11.5,133,"Partially cloudy"
"2023-04-01",138.6,-34.93,18,58.6,53.1,41.6,0,0,9.9,156,"Clear"
"2023-04-01",138.6,-34.93,19,55.9,59.42,42,0,0,8.4,149,"Clear"
"2023-04-01",138.6,-34.93,20,53.2,71.58,44.3,0,0,6.6,153,"Clear"
"2023-04-01",138.6,-34.93,21,52.4,73.87,44.3,0,0,6.6,144,"Clear"
"2023-04-01",138.6,-34.93,22,51,78.35,44.5,0,0,5.8,139,"Clear"
"2023-04-01",138.6,-34.93,23,49.8,81.86,44.5,0,0,5.9,126,"Clear"
"2023-04-02",153.02,-27.46,0,66.3,78,59.2,0,0,3.9,219,"Partially cloudy"
"2023-04-02",153.02,-27.46,1,65.1,80.86,59.1,0,0,3.4,235,"Partially cloudy"
"2023-04-02",153.02,-27.46,2,64.3,79.2,57.8,0,0,3.4,228,"Overcast"
"2023-04-02",153.02,-27.46,3,62.7,82.84,57.4,0,0,3.2,209,"Clear"
"2023-04-02",153.02,-27.46,4,61.9,83.15,56.8,0,0,3.4,227,"Clear"
