home_team,away_team,totals_quantile,sides_quantile,Kick.Off,Venue,Home.Score,Away.Score,Home.Goals,Home.Behinds,Away.Goals,Away.Behinds,Home.Odds,Away.Odds,Bookmakers.Surveyed,Home.Odds.Open,Home.Odds.Min,Home.Odds.Max,Home.Odds.Close,Away.Odds.Open,Away.Odds.Min,Away.Odds.Max,Away.Odds.Close,Home.Line.Open,Home.Line.Min,Home.Line.Max,Home.Line.Close,Away.Line.Open,Away.Line.Min,Away.Line.Max,Away.Line.Close,Home.Line.Odds.Open,Home.Line.Odds.Min,Home.Line.Odds.Max,Home.Line.Odds.Close,Away.Line.Odds.Open,Away.Line.Odds.Min,Away.Line.Odds.Max,Away.Line.Odds.Close,Total.Score.Open,Total.Score.Min,Total.Score.Max,Total.Score.Close,Total.Score.Over.Open,Total.Score.Over.Min,Total.Score.Over.Max,Total.Score.Over.Close,Total.Score.Under.Open,Total.Score.Under.Min,Total.Score.Under.Max,Total.Score.Under.Close,Notes,totals,,
Sydney,St Kilda,152.6660382,-2.007680982,19:25,SCG,83,32,12,11,4,8,1.37,2.94,15,1.58,1.38,1.58,1.38,2.4,2.4,3.2,3.2,-9.5,-17.5,-9.5,-16.5,9.5,9.5,17.5,16.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,161.5,166.5,161.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,,115,54,58
North Melbourne,Adelaide,129.9784426,9.678616672,13:10,Blundstone Arena,58,115,8,10,17,13,3.09,1.34,16,4,2.85,4.35,3,1.25,1.22,1.45,1.42,24.5,16.5,26.5,17.5,-24.5,-26.5,-16.5,-17.5,1.91,1.89,1.91,1.91,1.91,1.91,1.93,1.91,156.5,156.5,159.5,159.5,1.85,1.85,1.91,1.91,1.95,1.95,1.91,1.91,,173,under,
North Melbourne,Adelaide,136.0684866,15.68113585,13:10,Blundstone Arena,58,115,8,10,17,13,3.09,1.34,16,4,2.85,4.35,3,1.25,1.22,1.45,1.42,24.5,16.5,26.5,17.5,-24.5,-26.5,-16.5,-17.5,1.91,1.89,1.91,1.91,1.91,1.91,1.93,1.91,156.5,156.5,159.5,159.5,1.85,1.85,1.91,1.91,1.95,1.95,1.91,1.91,,173,54,59
Collingwood,GWS Giants,139.6719554,-8.038874777,15:20,MCG,88,77,11,22,12,5,1.42,2.77,16,1.44,1.4,1.5,1.44,2.8,2.6,3,2.9,-14.5,-16.5,-12.5,-14.5,14.5,12.5,16.5,14.5,1.91,1.91,1.91,1.89,1.91,1.91,1.91,1.93,168.5,160.5,168.5,160.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,165,under,
Collingwood,GWS Giants,146.6667864,-1.068502992,15:20,MCG,88,77,11,22,12,5,1.42,2.77,16,1.44,1.4,1.5,1.44,2.8,2.6,3,2.9,-14.5,-16.5,-12.5,-14.5,14.5,12.5,16.5,14.5,1.91,1.91,1.91,1.89,1.91,1.91,1.91,1.93,168.5,160.5,168.5,160.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,165,55,59
Port Adelaide,Gold Coast,142.7620576,-8.193860252,15:40,Adelaide Oval,93,91,13,15,13,13,1.45,2.67,16,1.42,1.38,1.5,1.5,2.9,2.6,3.1,2.68,-15.5,-17.5,-11.5,-12.5,15.5,11.5,17.5,12.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,154.5,153.5,154.5,153.5,1.89,1.89,1.89,1.95,1.89,1.87,1.89,1.87,,184,under,
Port Adelaide,Gold Coast,149.9474979,-1.0366859,15:40,Adelaide Oval,93,91,13,15,13,13,1.45,2.67,16,1.42,1.38,1.5,1.5,2.9,2.6,3.1,2.68,-15.5,-17.5,-11.5,-12.5,15.5,11.5,17.5,12.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,154.5,153.5,154.5,153.5,1.89,1.89,1.89,1.95,1.89,1.87,1.89,1.87,,184,55,60
Brisbane,Western Bulldogs,166.3705897,-4.985345023,19:20,Gabba,108,67,16,12,9,13,1.38,2.92,16,1.42,1.38,1.47,1.4,2.9,2.7,3.2,3.1,-15.5,-17.5,-13.5,-16.5,15.5,13.5,17.5,16.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,173.5,175.5,174.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,175,under,
Brisbane,Western Bulldogs,174.1105959,2.769037055,19:20,Gabba,108,67,16,12,9,13,1.38,2.92,16,1.42,1.38,1.47,1.4,2.9,2.7,3.2,3.1,-15.5,-17.5,-13.5,-16.5,15.5,13.5,17.5,16.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,173.5,175.5,174.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,175,55,61
Carlton,St Kilda,144.0916706,2.403854934,19:50,Marvel Stadium,78,93,10,18,14,9,1.66,2.17,15,1.78,1.56,1.8,1.65,2.05,2.02,2.5,2.3,-3.5,-9.5,-2.5,-8.5,3.5,2.5,9.5,8.5,1.91,1.87,1.91,1.95,1.91,1.91,1.95,1.87,162.5,162.5,166.5,164.5,1.95,1.89,1.91,1.91,1.85,1.85,1.91,1.91,,171,under,
Carlton,St Kilda,150.7484419,9.009125515,19:50,Marvel Stadium,78,93,10,18,14,9,1.66,2.17,15,1.78,1.56,1.8,1.65,2.05,2.02,2.5,2.3,-3.5,-9.5,-2.5,-8.5,3.5,2.5,9.5,8.5,1.91,1.87,1.91,1.95,1.91,1.91,1.95,1.87,162.5,162.5,166.5,164.5,1.95,1.89,1.91,1.91,1.85,1.85,1.91,1.91,,171,55,62
Essendon,Sydney,149.0657538,-5.478132922,13:45,MCG,95,86,15,5,12,14,2.96,1.37,16,3,2.9,3.6,3,1.4,1.3,1.42,1.42,16.5,15.5,21.5,15.5,-16.5,-21.5,-15.5,-15.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,167.5,167.5,169.5,167.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,181,under,
Essendon,Sydney,156.0978333,1.627677369,13:45,MCG,95,86,15,5,12,14,2.96,1.37,16,3,2.9,3.6,3,1.4,1.3,1.42,1.42,16.5,15.5,21.5,15.5,-16.5,-21.5,-15.5,-15.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,167.5,167.5,169.5,167.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,181,55,63
Adelaide,Melbourne,153.9116921,-14.15193192,16:05,Adelaide Oval,65,94,10,5,14,10,4.52,1.18,16,4.6,4.5,6,4.5,1.2,1.13,1.22,1.22,28.5,26.5,35.5,26.5,-28.5,-35.5,-26.5,-26.5,1.91,1.91,1.93,1.91,1.91,1.89,1.91,1.91,162.5,161.5,162.5,161.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,159,under,
Adelaide,Melbourne,161.3699265,-6.72081255,16:05,Adelaide Oval,65,94,10,5,14,10,4.52,1.18,16,4.6,4.5,6,4.5,1.2,1.13,1.22,1.22,28.5,26.5,35.5,26.5,-28.5,-35.5,-26.5,-26.5,1.91,1.91,1.93,1.91,1.91,1.89,1.91,1.91,162.5,161.5,162.5,161.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,159,56,63
Geelong,North Melbourne,136.6168044,15.57432723,19:25,GMHBA Stadium,144,32,21,18,5,2,1.01,17.88,16,1.02,1.01,1.02,1.01,13,13,26,26,-58.5,-66.5,-58.5,-65.5,58.5,58.5,66.5,65.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,160.5,155.5,160.5,155.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,176,under,
Geelong,North Melbourne,142.748991,21.72594503,19:25,GMHBA Stadium,144,32,21,18,5,2,1.01,17.88,16,1.02,1.01,1.02,1.01,13,13,26,26,-58.5,-66.5,-58.5,-65.5,58.5,58.5,66.5,65.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,160.5,155.5,160.5,155.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,176,56,64
Gold Coast,Collingwood,137.500476,-4.038971192,19:25,Metricon Stadium,62,67,8,14,9,13,1.73,2.04,16,1.91,1.7,1.91,1.77,1.91,1.91,2.22,2.1,-1.5,-5.5,-1.5,-3.5,1.5,1.5,5.5,3.5,1.97,1.87,1.97,1.91,1.85,1.85,1.95,1.91,144.5,136.5,152.5,151.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,129,under,
Gold Coast,Collingwood,144.4921242,2.977031215,19:25,Metricon Stadium,62,67,8,14,9,13,1.73,2.04,16,1.91,1.7,1.91,1.77,1.91,1.91,2.22,2.1,-1.5,-5.5,-1.5,-3.5,1.5,1.5,5.5,3.5,1.97,1.87,1.97,1.91,1.85,1.85,1.95,1.91,144.5,136.5,152.5,151.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,129,57,64
Richmond,West Coast,137.3409598,10.92742622,14:10,MCG,128,93,20,8,13,15,1.08,8.09,16,1.09,1.07,1.19,1.08,7.5,4.8,10,9,-40.5,-44.5,-29.5,-44.5,40.5,29.5,44.5,44.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,172.5,171.5,173.5,172.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,221,under,
Richmond,West Coast,143.9778574,17.65100803,14:10,MCG,128,93,20,8,13,15,1.08,8.09,16,1.09,1.07,1.19,1.08,7.5,4.8,10,9,-40.5,-44.5,-29.5,-44.5,40.5,29.5,44.5,44.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,172.5,171.5,173.5,172.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,221,57,65
GWS Giants,Hawthorn,137.8110234,3.545394685,15:20,Giants Stadium,72,50,11,6,7,8,1.46,2.61,16,1.62,1.48,1.62,1.5,2.3,2.3,2.68,2.68,-8.5,-13.5,-8.5,-12.5,8.5,8.5,13.5,12.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,151.5,122.5,151.5,129.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,122,under,
GWS Giants,Hawthorn,144.2373347,10.04481013,15:20,Giants Stadium,72,50,11,6,7,8,1.46,2.61,16,1.62,1.48,1.62,1.5,2.3,2.3,2.68,2.68,-8.5,-13.5,-8.5,-12.5,8.5,8.5,13.5,12.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,151.5,122.5,151.5,129.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,122,58,65
Fremantle,Port Adelaide,146.4886093,-5.24436653,15:20,Optus Stadium,99,91,15,9,14,7,1.41,2.79,16,1.31,1.3,1.47,1.42,3.5,2.7,3.6,3,-20.5,-21.5,-13.5,-15.5,20.5,13.5,21.5,15.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,155.5,151.5,155.5,153.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,190,under,
Fremantle,Port Adelaide,153.3816184,1.634080209,15:20,Optus Stadium,99,91,15,9,14,7,1.41,2.79,16,1.31,1.3,1.47,1.42,3.5,2.7,3.6,3,-20.5,-21.5,-13.5,-15.5,20.5,13.5,21.5,15.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,155.5,151.5,155.5,153.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,190,58,66
Geelong,Melbourne,159.5640867,-8.84960986,19:20,GMHBA Stadium,91,63,12,19,9,9,1.93,1.83,16,2.1,1.87,2.1,1.95,1.75,1.75,1.95,1.9,4.5,-1.5,4.5,1.5,-4.5,-4.5,1.5,-1.5,1.91,1.95,1.91,1.85,1.91,1.91,1.87,1.97,158.5,151.5,158.5,151.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,154,over,
Geelong,Melbourne,167.1633706,-1.257064264,19:20,GMHBA Stadium,91,63,12,19,9,9,1.93,1.83,16,2.1,1.87,2.1,1.95,1.75,1.75,1.95,1.9,4.5,-1.5,4.5,1.5,-4.5,-4.5,1.5,-1.5,1.91,1.95,1.91,1.85,1.91,1.91,1.87,1.97,158.5,151.5,158.5,151.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,154,58,67
Sydney,Western Bulldogs,159.5770572,-11.78607877,19:50,SCG,120,67,17,18,9,13,1.6,2.27,16,1.65,1.54,1.65,1.6,2.25,2.25,2.5,2.4,-7.5,-10.5,-7.5,-7.5,7.5,7.5,10.5,7.5,1.91,1.91,1.95,1.87,1.91,1.87,1.91,1.95,157.5,157.5,164.5,164.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,187,over,
Sydney,Western Bulldogs,167.2954618,-4.179002357,19:50,SCG,120,67,17,18,9,13,1.6,2.27,16,1.65,1.54,1.65,1.6,2.25,2.25,2.5,2.4,-7.5,-10.5,-7.5,-7.5,7.5,7.5,10.5,7.5,1.91,1.91,1.95,1.87,1.91,1.87,1.91,1.95,157.5,157.5,164.5,164.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,187,59,67
Collingwood,North Melbourne,127.6419135,6.611661603,13:45,MCG,88,81,13,10,12,9,1.03,10.94,16,1.04,1.02,1.06,1.03,11,9.5,15,15,-52.5,-58.5,-51.5,-52.5,52.5,51.5,58.5,52.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,161.5,160.5,163.5,160.5,1.89,1.95,1.95,1.95,1.89,1.87,1.91,1.87,,169,under,
Collingwood,North Melbourne,133.7355757,12.74405602,13:45,MCG,88,81,13,10,12,9,1.03,10.94,16,1.04,1.02,1.06,1.03,11,9.5,15,15,-52.5,-58.5,-51.5,-52.5,52.5,51.5,58.5,52.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,161.5,160.5,163.5,160.5,1.89,1.95,1.95,1.95,1.89,1.87,1.91,1.87,,169,59,68
Gold Coast,Richmond,144.9370104,-9.432959365,16:35,Metricon Stadium,94,92,14,10,13,14,1.88,1.87,16,2.4,1.87,2.4,1.87,1.58,1.58,1.97,1.97,9.5,-1.5,9.5,-1.5,-9.5,-9.5,1.5,1.5,1.91,1.95,1.91,1.95,1.91,1.91,1.87,1.87,167.5,166.5,170.5,170.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,186,under,
Gold Coast,Richmond,152.2492738,-2.03688718,16:35,Metricon Stadium,94,92,14,10,13,14,1.88,1.87,16,2.4,1.87,2.4,1.87,1.58,1.58,1.97,1.97,9.5,-1.5,9.5,-1.5,-9.5,-9.5,1.5,1.5,1.91,1.95,1.91,1.95,1.91,1.91,1.87,1.87,167.5,166.5,170.5,170.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,186,59,69
St Kilda,Fremantle,141.5913757,0.123795596,19:25,Marvel Stadium,70,111,10,10,17,9,1.87,1.87,15,2.3,1.8,2.3,1.93,1.62,1.62,2.02,1.93,8.5,-1.5,8.5,-1.5,-8.5,-8.5,1.5,1.5,1.91,1.87,1.91,2,1.91,1.91,1.95,1.82,158.5,155.5,158.5,157.5,1.89,1.91,1.89,1.87,1.89,1.91,1.89,1.95,,181,under,
St Kilda,Fremantle,148.1158891,6.693593454,19:25,Marvel Stadium,70,111,10,10,17,9,1.87,1.87,15,2.3,1.8,2.3,1.93,1.62,1.62,2.02,1.93,8.5,-1.5,8.5,-1.5,-8.5,-8.5,1.5,1.5,1.91,1.87,1.91,2,1.91,1.91,1.95,1.82,158.5,155.5,158.5,157.5,1.89,1.91,1.89,1.87,1.89,1.91,1.89,1.95,,181,59,70
Port Adelaide,GWS Giants,146.2215265,-5.473853071,19:00,Adelaide Oval,84,29,12,12,3,11,1.36,2.99,16,1.5,1.38,1.5,1.4,2.6,2.6,3.1,3.1,-12.5,-17.5,-12.5,-15.5,12.5,12.5,17.5,15.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,167.5,161.5,167.5,163.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,113,under,
Port Adelaide,GWS Giants,153.2362661,1.492514788,19:00,Adelaide Oval,84,29,12,12,3,11,1.36,2.99,16,1.5,1.38,1.5,1.4,2.6,2.6,3.1,3.1,-12.5,-17.5,-12.5,-15.5,12.5,12.5,17.5,15.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,167.5,161.5,167.5,163.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,113,60,70
Brisbane,Essendon,156.2055643,6.281125666,13:10,Gabba,90,100,13,12,15,10,1.32,3.26,16,1.2,1.14,1.36,1.33,4.6,3.2,5.75,3.5,-28.5,-34.5,-20.5,-21.5,28.5,20.5,34.5,21.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,177.5,177.5,182.5,182.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,190,under,
Brisbane,Essendon,163.3703037,13.39160781,13:10,Gabba,90,100,13,12,15,10,1.32,3.26,16,1.2,1.14,1.36,1.33,4.6,3.2,5.75,3.5,-28.5,-34.5,-20.5,-21.5,28.5,20.5,34.5,21.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,177.5,177.5,182.5,182.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,190,60,71
Hawthorn,Adelaide,137.4296984,3.693887065,15:20,Marvel Stadium,86,54,13,8,8,6,1.63,2.22,16,1.54,1.52,1.63,1.63,2.5,2.35,2.55,2.35,-10.5,-10.5,-8.5,-8.5,10.5,8.5,10.5,8.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,172.5,172.5,174.5,174.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,140,under,
Hawthorn,Adelaide,143.7898697,9.927689946,15:20,Marvel Stadium,86,54,13,8,8,6,1.63,2.22,16,1.54,1.52,1.63,1.63,2.5,2.35,2.55,2.35,-10.5,-10.5,-8.5,-8.5,10.5,8.5,10.5,8.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,172.5,172.5,174.5,174.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,140,61,71
West Coast,Carlton,136.3811379,9.993820391,14:40,Optus Stadium,53,116,8,5,17,14,3.19,1.33,16,2.55,2.55,3.35,3.35,1.52,1.35,1.52,1.35,11.5,11.5,19.5,19.5,-11.5,-19.5,-11.5,-19.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,157.5,157.5,165.5,164.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,169,under,
West Coast,Carlton,143.0269899,16.46026276,14:40,Optus Stadium,53,116,8,5,17,14,3.19,1.33,16,2.55,2.55,3.35,3.35,1.52,1.35,1.52,1.35,11.5,11.5,19.5,19.5,-11.5,-19.5,-11.5,-19.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,157.5,157.5,165.5,164.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,169,61,72
Western Bulldogs,St Kilda,152.8496309,-17.69422274,19:50,Marvel Stadium,84,56,13,6,7,14,1.63,2.2,16,1.82,1.56,2.02,1.63,2,1.8,2.45,2.35,-2.5,-10.5,2.5,-6.5,2.5,-2.5,10.5,6.5,1.91,1.91,1.91,1.87,1.91,1.91,1.91,1.95,170.5,170.5,171.5,170.5,1.89,1.87,1.91,1.87,1.89,1.89,1.95,1.95,,140,under,
Western Bulldogs,St Kilda,160.31457,-10.21559958,19:50,Marvel Stadium,84,56,13,6,7,14,1.63,2.2,16,1.82,1.56,2.02,1.63,2,1.8,2.45,2.35,-2.5,-10.5,2.5,-6.5,2.5,-2.5,10.5,6.5,1.91,1.91,1.91,1.87,1.91,1.91,1.91,1.95,170.5,170.5,171.5,170.5,1.89,1.87,1.91,1.87,1.89,1.89,1.95,1.95,,140,62,72
Adelaide,Collingwood,139.1602308,-0.654316741,13:05,Manuka Oval,86,91,13,8,14,7,2.36,1.56,16,3.1,2.35,3.1,2.35,1.38,1.38,1.6,1.6,17.5,7.5,17.5,8.5,-17.5,-17.5,-7.5,-8.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,156.5,151.5,157.5,152.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,177,under,
Adelaide,Collingwood,145.7011135,5.89370083,13:05,Manuka Oval,86,91,13,8,14,7,2.36,1.56,16,3.1,2.35,3.1,2.35,1.38,1.38,1.6,1.6,17.5,7.5,17.5,8.5,-17.5,-17.5,-7.5,-8.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,156.5,151.5,157.5,152.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,177,63,72
GWS Giants,Brisbane,154.8400437,8.89386798,13:45,Adelaide Oval,59,99,9,5,15,9,2.42,1.53,16,3.1,2.35,3.2,2.45,1.38,1.36,1.6,1.56,17.5,8.5,18.5,9.5,-17.5,-18.5,-8.5,-9.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,172.5,172.5,176.5,172.5,1.89,1.89,1.95,1.91,1.89,1.89,1.89,1.91,,158,under,
GWS Giants,Brisbane,161.8547117,15.94571644,13:45,Adelaide Oval,59,99,9,5,15,9,2.42,1.53,16,3.1,2.35,3.2,2.45,1.38,1.36,1.6,1.56,17.5,8.5,18.5,9.5,-17.5,-18.5,-8.5,-9.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,172.5,172.5,176.5,172.5,1.89,1.89,1.95,1.91,1.89,1.89,1.89,1.91,,158,64,72
North Melbourne,Richmond,134.7359864,-21.28337589,16:35,Marvel Stadium,92,88,14,8,11,22,8.2,1.06,16,17,6.5,17,10,1.01,1.01,1.11,1.07,64.5,38.5,64.5,46.5,-64.5,-64.5,-38.5,-46.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,172.5,172.5,176.5,176.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,180,under,
North Melbourne,Richmond,141.8553426,-14.26821617,16:35,Marvel Stadium,92,88,14,8,11,22,8.2,1.06,16,17,6.5,17,10,1.01,1.01,1.11,1.07,64.5,38.5,64.5,46.5,-64.5,-64.5,-38.5,-46.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,172.5,172.5,176.5,176.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,180,64,73
Carlton,Geelong,154.6795123,-6.468502874,19:25,MCG,55,85,8,7,12,13,2.41,1.53,16,2.3,2.25,2.55,2.55,1.62,1.54,1.65,1.54,8.5,7.5,10.5,10.5,-8.5,-10.5,-7.5,-10.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,161.5,155.5,161.5,157.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,140,no bet,
Carlton,Geelong,162.1481173,1.035183692,19:25,MCG,55,85,8,7,12,13,2.41,1.53,16,2.3,2.25,2.55,2.55,1.62,1.54,1.65,1.54,8.5,7.5,10.5,10.5,-8.5,-10.5,-7.5,-10.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,161.5,155.5,161.5,157.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,140,64,73
Fremantle,Sydney,149.8617841,-7.435898625,17:30,Optus Stadium,65,82,9,11,11,16,1.53,2.42,16,1.4,1.4,1.62,1.56,3,2.3,3,2.5,-16.5,-16.5,-8.5,-9.5,16.5,8.5,16.5,9.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,159.5,157.5,161.5,161.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,147,under,
Fremantle,Sydney,156.9357378,-0.297383346,17:30,Optus Stadium,65,82,9,11,11,16,1.53,2.42,16,1.4,1.4,1.62,1.56,3,2.3,3,2.5,-16.5,-16.5,-8.5,-9.5,16.5,8.5,16.5,9.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,159.5,157.5,161.5,161.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,147,65,73
Hawthorn,West Coast,127.9977801,0.683378278,13:10,MCG,102,77,15,12,12,5,1.13,5.36,16,1.52,1.14,1.52,1.16,2.55,2.55,6.25,5.6,-11.5,-34.5,-11.5,-32.5,11.5,11.5,34.5,32.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,159.5,156.5,159.5,156.5,1.89,1.87,1.89,1.87,1.89,1.91,1.89,1.95,,179,under,
Hawthorn,West Coast,134.3032589,7.159225648,13:10,MCG,102,77,15,12,12,5,1.13,5.36,16,1.52,1.14,1.52,1.16,2.55,2.55,6.25,5.6,-11.5,-34.5,-11.5,-32.5,11.5,11.5,34.5,32.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,159.5,156.5,159.5,156.5,1.89,1.87,1.89,1.87,1.89,1.91,1.89,1.95,,179,65,74
Melbourne,Port Adelaide,156.5451841,4.441927129,14:50,TIO Stadium,83,69,12,11,10,9,1.58,2.32,16,1.31,1.31,1.58,1.58,3.5,2.45,3.5,2.45,-20.5,-20.5,-9.5,-9.5,20.5,9.5,20.5,9.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,155.5,153.5,159.5,159.5,1.89,1.89,1.87,1.87,1.89,1.89,1.95,1.95,,152,over,
Melbourne,Port Adelaide,163.6944074,11.46475666,14:50,TIO Stadium,83,69,12,11,10,9,1.58,2.32,16,1.31,1.31,1.58,1.58,3.5,2.45,3.5,2.45,-20.5,-20.5,-9.5,-9.5,20.5,9.5,20.5,9.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,155.5,153.5,159.5,159.5,1.89,1.89,1.87,1.87,1.89,1.89,1.95,1.95,,152,65,75
Essendon,Gold Coast,143.4780452,2.13220021,16:40,Marvel Stadium,103,55,14,19,8,7,1.86,1.89,16,2.2,1.93,2.25,1.97,1.68,1.65,1.9,1.87,6.5,1.5,7.5,1.5,-6.5,-7.5,-1.5,-1.5,1.91,1.85,1.91,1.89,1.91,1.91,1.97,1.93,170.5,170.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,158,under,
Essendon,Gold Coast,150.3836602,9.078443859,16:40,Marvel Stadium,103,55,14,19,8,7,1.86,1.89,16,2.2,1.93,2.25,1.97,1.68,1.65,1.9,1.87,6.5,1.5,7.5,1.5,-6.5,-7.5,-1.5,-1.5,1.91,1.85,1.91,1.89,1.91,1.91,1.97,1.93,170.5,170.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,158,66,75
Richmond,Fremantle,149.5101739,-7.95146277,19:50,Blundstone Arena,52,52,7,10,7,10,1.86,1.88,16,1.7,1.7,2,1.87,2.18,1.85,2.18,1.97,-5.5,-5.5,1.5,-1.5,5.5,-1.5,5.5,1.5,1.91,1.91,1.91,1.93,1.91,1.91,1.91,1.89,167.5,164.5,167.5,166.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,104,under,
Richmond,Fremantle,156.8856498,-0.633229902,19:50,Blundstone Arena,52,52,7,10,7,10,1.86,1.88,16,1.7,1.7,2,1.87,2.18,1.85,2.18,1.97,-5.5,-5.5,1.5,-1.5,5.5,-1.5,5.5,1.5,1.91,1.91,1.91,1.93,1.91,1.91,1.91,1.89,167.5,164.5,167.5,166.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,104,67,75
