"match_id","points_per_kick","home_ground","temp","humidity","dew","precip","precipprob","windspeed","winddir","conditions"
15415,2.74545454545455,"Sydney Showground Stadium",83.2,52.43,64,0,0,145,145,"Partially cloudy"
15416,3.25423728813559,"Perth Stadium",89.6,62.34,75,0,0,337,337,"Overcast"
15417,3.55102040816327,"Melbourne Cricket Ground",78.8,23.62,38.5,0,0,350,350,"Partially cloudy"
15418,2.78846153846154,"Sydney Cricket Ground",75.5,72.21,65.9,0,0,34,34,"Overcast"
15419,3.54545454545455,"Adelaide Oval",60.9,57.94,46,0,0,240,240,"Partially cloudy"
15420,2.50909090909091,"Docklands Stadium",58.6,49.53,39.8,0,0,255,255,"Partially cloudy"
15421,3.42,"Kardinia Park",53.1,63.11,40.9,0,0,274,274,"Partially cloudy"
15422,3.32608695652174,"Perth Stadium",100.2,18.49,49.8,0,0,40,40,"Overcast"
15423,3.76470588235294,"Docklands Stadium",63.5,64.06,51.1,0,0,267,267,"Partially cloudy"
15424,3.41818181818182,"Melbourne Cricket Ground",61.7,82.02,56.1,0.002,0.002,193,193,"Rain, Partially cloudy"
15425,2.24,"Carrara Stadium",80.1,22.38,38.3,0.001,0.001,287,287,"Rain"
15426,2.91379310344828,"Adelaide Oval",78.8,24.03,39,0,0,0,0,"Partially cloudy"
15427,4.13793103448276,"Melbourne Cricket Ground",80.5,34.54,50,0,0,13,13,"Overcast"
15428,3.30612244897959,"Docklands Stadium",65.3,56.93,49.6,0,0,191,191,"Partially cloudy"
15429,3.36842105263158,"Sydney Showground Stadium",79.3,59.65,64.1,0,0,14,14,"Clear"
15430,3.33333333333333,"Melbourne Cricket Ground",62.8,66.2,51.3,0,0,193,193,"Partially cloudy"
15431,3.42857142857143,"The Gabba",74.3,64.2,61.4,0,0,70,70,"Clear"
15432,2.8936170212766,"Docklands Stadium",77.9,31.16,45,0,0,348,348,"Partially cloudy"
15433,3.07843137254902,"Melbourne Cricket Ground",78.9,29.35,44.3,0,0,340,340,"Overcast"
15434,3,"Perth Stadium",96.7,44.99,71.9,0,0,68,68,"Overcast"
15435,3.22641509433962,"Sydney Cricket Ground",64.2,66.93,53,0,0,147,147,"Partially cloudy"
15436,2.69230769230769,"Melbourne Cricket Ground",62.9,61.73,49.6,0,0,231,231,"Clear"
15437,3.12765957446809,"Kardinia Park",67.1,47.43,46.4,0,0,185,185,"Partially cloudy"
15438,3.32692307692308,"Docklands Stadium",68.2,49.17,48.4,0,0,197,197,"Clear"
15439,3.54716981132075,"Adelaide Oval",68.9,27.15,33.7,0,0,95,95,"Overcast"
15440,2.35185185185185,"Docklands Stadium",62.6,80.67,56.6,0,0,178,178,"Clear"
15441,2.8780487804878,"Perth Stadium",85.6,67.72,73.7,0,0,260,260,"Partially cloudy"
15442,3.08108108108108,"Carrara Stadium",77.1,57.04,60.7,0,0,109,109,"Partially cloudy"
15443,3.06666666666667,"Docklands Stadium",71.8,47.17,50.6,0,0,196,196,"Clear"
15444,2.88524590163934,"The Gabba",72.9,70.44,62.7,0,0,150,150,"Partially cloudy"
15445,2.91379310344828,"Docklands Stadium",69.8,47.19,48.7,0,0,228,228,"Clear"
15446,3.02127659574468,"Perth Stadium",84.4,82.45,78.4,0,0,319,319,"Partially cloudy"
15447,3.10169491525424,"Sydney Showground Stadium",75.2,71.07,65.2,0,0,139,139,"Partially cloudy"
15448,3.22222222222222,"Melbourne Cricket Ground",85.5,23.46,44,0,0,20,20,"Clear"
15449,3.04,"Melbourne Cricket Ground",73,36.47,44.8,0,0,9,9,"Clear"
15450,2.76785714285714,"Docklands Stadium",77.3,40.07,51.2,0,0,360,360,"Clear"
15451,3.24,"Adelaide Oval",62.1,56.55,46.5,0,0,222,222,"Overcast"
15452,3.3,"Melbourne Cricket Ground",62.7,60.5,48.8,0,0,182,182,"Overcast"
15453,2.92857142857143,"Melbourne Cricket Ground",59.8,82.99,54.6,0,0,209,209,"Clear"
15454,2.60377358490566,"Docklands Stadium",69.9,41.3,45.4,0,0,246,246,"Partially cloudy"
15455,2.87272727272727,"Adelaide Oval",55.2,54.25,39,0,0,183,183,"Partially cloudy"
15456,3.16666666666667,"Carrara Stadium",78.4,58.67,62.7,0,0,118,118,"Partially cloudy"
15457,3.48936170212766,"Docklands Stadium",59.2,52.23,41.7,0,0,269,269,"Overcast"
15458,3.76923076923077,"Sydney Cricket Ground",62,58.33,47.2,0,0,56,56,"Clear"
15459,3.06,"Perth Stadium",83.6,43.79,59.3,0,0,217,217,"Clear"
15460,3.05263157894737,"Melbourne Cricket Ground",61.8,63.07,49.1,0.005,0.005,220,220,"Rain, Overcast"
15461,3.26666666666667,"Kardinia Park",61.5,59.65,47.4,0,0,212,212,"Overcast"
15462,3,"Melbourne Cricket Ground",62.5,47.18,42.1,0,0,348,348,"Clear"
15463,3.26666666666667,"Melbourne Cricket Ground",57.9,76.33,50.5,0,0,193,193,"Overcast"
15464,3.45283018867925,"Sydney Showground Stadium",69.3,46.68,48.1,0,0,213,213,"Partially cloudy"
15465,3.14285714285714,"The Gabba",68,82.1,62.4,0,0,282,282,"Partially cloudy"
15466,3.10416666666667,"Docklands Stadium",57.5,72.91,48.9,0,0,193,193,"Overcast"
15467,3.19047619047619,"Perth Stadium",88.5,34.88,57.3,0,0,161,161,"Overcast"
15468,3.46153846153846,"Docklands Stadium",60.2,76.36,52.8,0,0,216,216,"Overcast"
15469,2.93478260869565,"Kardinia Park",60.1,70.54,50.5,0.006,0.006,196,196,"Rain, Partially cloudy"
15470,2.67741935483871,"Adelaide Oval",60,52.07,42.4,0,0,171,171,"Clear"
15471,2.93877551020408,"Sydney Cricket Ground",58.3,45.88,37.6,0,0,300,300,"Clear"
15472,3.31578947368421,"Docklands Stadium",59.6,68.26,49.1,0,0,233,233,"Overcast"
15473,2.91071428571429,"Docklands Stadium",59.6,68.26,49.1,0,0,233,233,"Overcast"
15474,2.78571428571429,"Carrara Stadium",70,26.78,34.3,0,0,260,260,"Clear"
15475,2.85454545454545,"Docklands Stadium",58.5,74.52,50.4,0,0,251,251,"Overcast"
15476,2.71428571428571,"Adelaide Oval",56.2,77.38,49.2,0,0,265,265,"Partially cloudy"
15477,3.42307692307692,"Docklands Stadium",61.8,62.4,48.8,0,0,350,350,"Overcast"
15478,2.73684210526316,"Melbourne Cricket Ground",62.6,56.47,46.9,0,0,271,271,"Overcast"
15479,3.52727272727273,"Perth Stadium",84.8,10.28,22.8,0,0,159,159,"Clear"
15480,3,"Perth Stadium",78.5,66.67,66.5,0,0,236,236,"Partially cloudy"
15481,3.41509433962264,"Melbourne Cricket Ground",68.7,47.44,47.9,0,0,65,65,"Clear"
15482,3.29090909090909,"The Gabba",68.3,72.15,59,0,0,70,70,"Partially cloudy"
15483,4,"Kardinia Park",68.2,52.14,50,0,0,235,235,"Clear"
15484,2.39130434782609,"Docklands Stadium",59.1,65.43,47.5,0,0,134,134,"Clear"
15485,3.1304347826087,"Docklands Stadium",59.1,65.43,47.5,0,0,134,134,"Clear"
15486,2.93617021276596,"Adelaide Oval",70.1,56.04,53.7,0,0,330,330,"Partially cloudy"
15487,3.10416666666667,"Melbourne Cricket Ground",68.9,43.01,45.5,0,0,7,7,"Clear"
15488,3.41509433962264,"Sydney Showground Stadium",69.7,55.96,53.3,0,0,80,80,"Partially cloudy"
15489,2.96,"Sydney Cricket Ground",67.6,52.6,49.7,0,0,331,331,"Overcast"
15490,2.64583333333333,"Melbourne Cricket Ground",66.2,49.16,46.6,0,0,336,336,"Clear"
15491,3.74074074074074,"Docklands Stadium",65.2,50.73,46.5,0,0,333,333,"Partially cloudy"
15492,3.25,"Adelaide Oval",56.6,81.24,51,0,0,252,252,"Partially cloudy"
15493,2.51063829787234,"Melbourne Cricket Ground",56.7,83.85,51.9,0,0,335,335,"Overcast"
15494,3.02,"Carrara Stadium",64.9,92.43,62.6,0,0,1,1,"Clear"
15495,3.26530612244898,"Melbourne Cricket Ground",57.4,50.3,39.1,0,0,355,355,"Clear"
15496,2.68181818181818,"Docklands Stadium",58,54.69,41.8,0,0,341,341,"Overcast"
15497,2.8,"Perth Stadium",93.3,17.21,42.4,0,0,75,75,"Clear"
15498,3.29166666666667,"Docklands Stadium",53.6,95.18,52.3,0,0,191,191,"Overcast"
15499,2.98039215686275,"Melbourne Cricket Ground",57.4,71.28,48.2,0,0,189,189,"Overcast"
15500,3.32,"Sydney Showground Stadium",62.9,66.99,51.8,0,0,198,198,"Partially cloudy"
15501,2.93877551020408,"Kardinia Park",56.4,65.06,44.8,0,0,195,195,"Overcast"
15502,3.28888888888889,"The Gabba",64.8,72.26,55.6,0,0,169,169,"Partially cloudy"
15503,3.05357142857143,"Melbourne Cricket Ground",55.6,75.98,48.1,0,0,188,188,"Overcast"
15504,3.28571428571429,"Docklands Stadium",55.5,65.11,44,0,0,309,309,"Partially cloudy"
15505,2.5,"Docklands Stadium",56.5,67.52,45.9,0,0,298,298,"Partially cloudy"
15506,3.60714285714286,"Perth Stadium",82.5,17.09,33.4,0,0,116,116,"Clear"
15507,3.11363636363636,"Melbourne Cricket Ground",49.4,91.79,47.1,0,0,210,210,"Clear"
15508,3.02272727272727,"Docklands Stadium",63.2,52.16,45.3,0,0,352,352,"Clear"
15509,3.40816326530612,"Carrara Stadium",61.9,89.25,58.7,0,0,230,230,"Partially cloudy"
15510,3.25,"Adelaide Oval",53.5,58.67,39.4,0,0,33,33,"Clear"
15511,3.71428571428571,"Sydney Cricket Ground",71.4,41.7,46.9,0,0,347,347,"Partially cloudy"
15512,2.64912280701754,"Melbourne Cricket Ground",63.6,45.86,42.4,0.002,0.002,302,302,"Rain, Partially cloudy"
15513,3.13461538461538,"Adelaide Oval",54.1,91.69,51.7,0,0,314,314,"Overcast"
15514,2.86440677966102,"Docklands Stadium",54.9,85.82,50.7,0,0,263,263,"Partially cloudy"
15515,2.96078431372549,"Carrara Stadium",74,66.17,62,0,0,60,60,"Partially cloudy"
15516,3.82608695652174,"Perth Stadium",87.9,12.53,30,0,0,160,160,"Overcast"
15517,3.29508196721311,"Docklands Stadium",52,91.19,49.5,0,0,17,17,"Partially cloudy"
15518,4.18918918918919,"Docklands Stadium",58.4,66.35,47.2,0,0,277,277,"Partially cloudy"
15519,2.73015873015873,"Perth Stadium",78.6,51.19,59.1,0,0,223,223,"Partially cloudy"
15520,3.46341463414634,"Sydney Cricket Ground",54.3,54.95,38.5,0,0,214,214,"Partially cloudy"
15521,3.5,"Melbourne Cricket Ground",51.2,82.55,46.1,0,0,219,219,"Overcast"
15522,3.10909090909091,"Docklands Stadium",51.9,77.35,45,0,0,186,186,"Overcast"
15523,2.85365853658537,"Adelaide Oval",43.5,76.64,36.6,0,0,122,122,"Clear"
15524,3.53488372093023,"Docklands Stadium",48,84.6,43.6,0,0,102,102,"Partially cloudy"
15525,2.97916666666667,"Docklands Stadium",55.6,63.11,43.2,0,0,10,10,"Clear"
15526,3.3125,"Kardinia Park",60.6,64.68,48.6,0,0,27,27,"Clear"
15527,2.78,"Melbourne Cricket Ground",57.9,81.76,52.3,0,0,10,10,"Overcast"
15528,3.06521739130435,"Sydney Cricket Ground",66.1,59.81,51.7,0,0,15,15,"Partially cloudy"
15529,2.53488372093023,"Melbourne Cricket Ground",51.3,75.33,43.8,0,0,7,7,"Partially cloudy"
15530,2.65,"Adelaide Oval",47.9,88.73,44.7,0,0,279,279,"Partially cloudy"
15531,3.44897959183673,"Docklands Stadium",56.4,53.15,39.6,0,0,347,347,"Partially cloudy"
15532,3.30188679245283,"The Gabba",74.7,45.23,52.1,0,0,317,317,"Clear"
15533,3.10416666666667,"Perth Stadium",91.7,13.73,35.2,0,0,360,360,"Clear"
15534,2.83720930232558,"Melbourne Cricket Ground",52.3,82.21,47.1,0,0,63,63,"Clear"
15535,2.74509803921569,"Docklands Stadium",65.5,50.94,46.8,0,0,26,26,"Clear"
15536,4.25,"Carrara Stadium",62.8,93.1,60.8,0,0,110,110,"Partially cloudy"
15537,2.82,"Adelaide Oval",65.1,51.44,46.8,0,0,39,39,"Partially cloudy"
15538,2.58333333333333,"Docklands Stadium",53.1,77.79,46.4,0,0,26,26,"Clear"
15539,2.82352941176471,"Perth Stadium",75,74.35,66.3,0,0,250,250,"Clear"
15540,3.63636363636364,"Docklands Stadium",62.1,57.91,47.1,0,0,353,353,"Overcast"
15541,3.5,"Docklands Stadium",62.3,61.25,48.8,0,0,356,356,"Overcast"
15542,3.09433962264151,"Sydney Showground Stadium",64.6,58.96,49.9,0,0,36,36,"Partially cloudy"
15543,3.23913043478261,"Perth Stadium",76.9,31.88,44.7,0,0,203,203,"Clear"
15544,2.43137254901961,"Sydney Cricket Ground",58.7,26.43,24.3,0,0,280,280,"Clear"
15545,3.24390243902439,"Melbourne Cricket Ground",51.2,57.41,36.7,0,0,251,251,"Partially cloudy"
15546,2.82456140350877,"Docklands Stadium",47.4,78.46,41.1,0,0,265,265,"Partially cloudy"
15547,3.30645161290323,"Carrara Stadium",65.9,30.55,34.1,0,0,260,260,"Overcast"
15548,2.87234042553191,"Kardinia Park",47.1,69.51,37.7,0,0,279,279,"Partially cloudy"
15549,2.83636363636364,"Melbourne Cricket Ground",53.7,69.21,43.8,0,0,306,306,"Overcast"
15550,2.43636363636364,"Docklands Stadium",54.1,73.62,45.9,0,0,0,0,"Rain, Overcast"
15551,2.875,"Adelaide Oval",51.5,89.3,48.5,0,0,261,261,"Partially cloudy"
15552,3.60869565217391,"Adelaide Oval",51.5,70.9,42.4,0,0,26,26,"Clear"
15553,3.65909090909091,"Melbourne Cricket Ground",61,54.31,44.4,0,0,351,351,"Clear"
15554,3.20754716981132,"Docklands Stadium",60.9,54.4,44.3,0,0,1,1,"Partially cloudy"
15555,3.3448275862069,"Sydney Showground Stadium",66.1,47.41,45.5,0,0,33,33,"Clear"
15556,3.18,"The Gabba",60.3,68.18,49.8,0,0,138,138,"Partially cloudy"
15557,2.68421052631579,"Perth Stadium",69.8,98.88,69.4,0,0,268,268,"Overcast"
15558,3.02127659574468,"Kardinia Park",57,56.48,41.7,0,0,358,358,"Partially cloudy"
15559,3.38775510204082,"Melbourne Cricket Ground",58.3,54.17,41.9,0,0,352,352,"Partially cloudy"
15560,3.60714285714286,"Docklands Stadium",59.8,52.88,42.6,0,0,349,349,"Clear"
15561,2.92592592592593,"Melbourne Cricket Ground",52.6,97,51.8,0,0,350,350,"Overcast"
15562,2.75,"Melbourne Cricket Ground",58.5,53.1,41.5,0,0,319,319,"Partially cloudy"
15563,3.66666666666667,"Docklands Stadium",58.7,53.99,42.1,0,0,272,272,"Partially cloudy"
15564,3.15254237288136,"Perth Stadium",85.6,28.97,49.6,0,0,270,270,"Clear"
15565,3.51923076923077,"Docklands Stadium",53.1,67.25,42.5,0,0,224,224,"Partially cloudy"
15566,2.7,"Adelaide Oval",47.4,76.48,40.4,0,0,90,90,"Partially cloudy"
15567,2.98305084745763,"Docklands Stadium",57.1,51.5,39.4,0,0,224,224,"Partially cloudy"
15568,3.20689655172414,"Sydney Cricket Ground",65.7,43.28,42.8,0,0,145,145,"Clear"
15569,3.73584905660377,"Carrara Stadium",68.4,62.37,55,0,0,119,119,"Partially cloudy"
15570,3.02083333333333,"Docklands Stadium",54.4,61.6,41.5,0,0,242,242,"Overcast"
